상가업소번호,상호명,업종코드,업종명,시도명,시군구코드,시군구명,행정동코드,행정동명,지번본번지,지번부번지,지번주소,경도,위도,code,y,x,area_code
25443162,뷰티아랑스,F01A03,비만/피부관리,서울특별시,11680,강남구,1168064000,역삼1동,825,,서울특별시 강남구 역삼동 825,127.028564755794,37.497831750028794,503001,444263.8591766991,202525.924279435,1001066.0
25439409,BONPOINT,D05A05,아동복판매,서울특별시,11680,강남구,1168054500,압구정동,631,30.0,서울특별시 강남구 신사동 631-30,127.034981483836,37.5229696817152,701005,447054.0403283317,203092.30552232388,1001141.0
25442774,MAGNUM,Q06A01,정통양식/경양식,서울특별시,11680,강남구,1168051000,신사동,530,,서울특별시 강남구 신사동 530,127.02188405400899,37.52360079918978,104001,447123.7365190652,201934.49799539335,1000899.0
25440783,JuJus행복예감,F01A03,비만/피부관리,서울특별시,11680,강남구,1168054500,압구정동,665,3.0,서울특별시 강남구 신사동 665-3,127.0394782778,37.5251868851434,503001,447300.2795098549,203489.71143741466,1001141.0
25456186,묵짜골목,Q04A01,라면김밥분식,서울특별시,11680,강남구,1168054500,압구정동,635,14.0,서울특별시 강남구 신사동 635-14,127.03460723341001,37.52655280882,105001,447451.71044145006,203059.0760909645,1001141.0
25436030,사람인,R05A01,서예/서화/미술,서울특별시,11680,강남구,1168063000,대치4동,898,1.0,서울특별시 강남구 대치동 898-1,127.050447580158,37.50234375461621,203001,444765.44545065466,204460.71040061527,1001082.0
25436490,J.dresshair,F01A01,여성미용실,서울특별시,11680,강남구,1168052100,논현1동,185,,서울특별시 강남구 논현동 185,127.02626284575399,37.5070125639409,501001,445282.7516688039,202322.08662629875,1001095.0
25439947,DUTCH&BEAN,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168064000,역삼1동,646,13.0,서울특별시 강남구 역삼동 646-13,127.034814231133,37.500820417219,109001,444595.7485295241,203078.4302184113,1001073.0
25460459,씨앤씨미술,R05A01,서예/서화/미술,서울특별시,11680,강남구,1168063000,대치4동,941,24.0,서울특별시 강남구 대치동 941-24,127.05930394419701,37.4986842377784,203001,444359.7430408024,205244.06986341046,1001069.0
25441476,ABKN,D05A01,일반의류,서울특별시,11680,강남구,1168054500,압구정동,644,10.0,서울특별시 강남구 신사동 644-10,127.035493776585,37.5262356738766,701001,447416.5416158335,203137.45458289425,1001141.0
25372641,장수네참숯구이,Q01A99,기타고기요리,서울특별시,11680,강남구,1168051000,신사동,526,3.0,서울특별시 강남구 신사동 526-3,127.019816811769,37.521637390342704,101021,446905.78224460885,201751.8046329456,1000929.0
25443815,OXB어학원,R04A01,학원-외국어/어학,서울특별시,11680,강남구,1168064000,역삼1동,819,4.0,서울특별시 강남구 역삼동 819-4,127.02924451069201,37.49948626895429,202001,444447.50775314495,202585.97659242593,1001085.0
25437666,강남제일어학원,R04A01,학원-외국어/어학,서울특별시,11680,강남구,1168067000,개포2동,160,9.0,서울특별시 강남구 개포동 160-9,127.06234669274299,37.4832642837732,202001,442648.5042739767,205514.26446901573,1000928.0
25437679,로블애비뉴,F01A03,비만/피부관리,서울특별시,11680,강남구,1168052100,논현1동,1,3.0,서울특별시 강남구 논현동 1-3,127.02063474001801,37.5161838031466,503001,446300.5183548532,201824.24218758586,1000888.0
25479147,901Buffet,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168052100,논현1동,4,20.0,서울특별시 강남구 논현동 4-20,127.02345104959801,37.517081142669795,101001,446400.17002614867,202073.1970359131,1001117.0
25481812,리안명품수선,F02A01,세탁소/빨래방,서울특별시,11680,강남구,1168063000,대치4동,920,25.0,서울특별시 강남구 대치동 920-25,127.05290692588699,37.499254853288996,401001,444422.73676801287,204678.3650824016,1001071.0
25481898,호박방네일,F01A02,발/네일케어,서울특별시,11680,강남구,1168063000,대치4동,901,64.0,서울특별시 강남구 대치동 901-64,127.05562897823,37.5040252137068,502001,444952.3239314109,204918.7532466753,1000923.0
25481700,엠엠티에이치커피,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168075000,수서동,713,,서울특별시 강남구 수서동 713,127.101842066177,37.488013362892396,109001,443178.63517006533,209006.87051056934,1001041.0
25473052,솔방울포차,Q09A02,소주방/포장마차,서울특별시,11680,강남구,1168052100,논현1동,195,,서울특별시 강남구 논현동 195,127.02850246232201,37.5070039734611,110002,445281.85585659,202520.1074889737,1000886.0
25492815,옐로우문,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168056500,청담동,7,19.0,서울특별시 강남구 청담동 7-19,127.047593893712,37.5230990947575,109001,447068.8928998038,204207.2145613593,1001128.0
25494278,CACAOBEAN,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168051000,신사동,544,28.0,서울특별시 강남구 신사동 544-28,127.02356623976002,37.5212629751043,109001,446864.30328129424,202083.26419291925,1001135.0
25432590,YUMTHAI,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168052100,논현1동,5,4.0,서울특별시 강남구 논현동 5-4,127.023751162943,37.5174890970778,109001,446445.4544664957,202099.71721560296,1001117.0
25431301,TheAkoffee,Q12A03,생과일주스전문점,서울특별시,11680,강남구,1168054500,압구정동,589,,서울특별시 강남구 신사동 589,127.029881478522,37.5219277324737,109003,446938.2415955425,202641.51017975196,1001120.0
25427802,김포쌀,D01A14,미곡상,서울특별시,11680,강남구,1168052100,논현1동,191,2.0,서울특별시 강남구 논현동 191-2,127.032292574445,37.508675003068795,120015,445467.4269836936,202855.15489848715,1000896.0
25433610,한국의상김영주,D05A01,일반의류,서울특별시,11680,강남구,1168051000,신사동,559,6.0,서울특별시 강남구 신사동 559-6,127.02582930696,37.5203535800372,701001,446763.4243807406,202283.34787453676,1000906.0
25480143,지니수선,D05A11,가죽/모피의류,서울특별시,11680,강남구,1168054500,압구정동,614,7.0,서울특별시 강남구 신사동 614-7,127.03043856190901,37.527834193522104,701011,447593.8007860128,202690.54399199845,1001140.0
25474639,NAIL9,F01A02,발/네일케어,서울특별시,11680,강남구,1168052100,논현1동,147,15.0,서울특별시 강남구 논현동 147-15,127.026519801366,37.5098710216408,502001,445600.0102536055,202344.7165066813,1000938.0
25480781,미스터투고,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168063000,대치4동,896,40.0,서울특별시 강남구 대치동 896-40,127.05348617103701,37.50353951407,109001,444898.3076882437,204729.3153548897,1001082.0
25428331,부산아지매국밥,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168053100,논현2동,232,17.0,서울특별시 강남구 논현동 232-17,127.036563588631,37.5090252855628,101001,445506.4420197946,203232.76244067785,1001090.0
25430637,롯데슈퍼,D03A02,수퍼마켓,서울특별시,11680,강남구,1168065600,도곡2동,467,6.0,서울특별시 강남구 도곡동 467-6,127.050661376693,37.488135801144296,120001,443188.5580639104,204480.4635727015,1001035.0
25474291,AURA,D05A03,여성의류전문점,서울특별시,11680,강남구,1168065600,도곡2동,467,6.0,서울특별시 강남구 도곡동 467-6,127.050661376693,37.488135801144296,701003,443188.5580639104,204480.4635727015,1001035.0
25431624,LG유플러스,D18A02,핸드폰소매,서울특별시,11680,강남구,1168067000,개포2동,186,14.0,서울특별시 강남구 개포동 186-14,127.067508904263,37.4891349957481,601002,443300.3906395785,205970.37004061387,1000892.0
25476628,퍼팩트,D05A03,여성의류전문점,서울특별시,11680,강남구,1168065600,도곡2동,467,6.0,서울특별시 강남구 도곡동 467-6,127.050661376693,37.488135801144296,701003,443188.5580639104,204480.4635727015,1001035.0
25497421,금강마트,D03A02,수퍼마켓,서울특별시,11680,강남구,1168052100,논현1동,181,15.0,서울특별시 강남구 논현동 181-15,127.026900465675,37.50755845071561,120001,445343.3540257975,202378.4458600895,1000886.0
25475043,MAMAS,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168064000,역삼1동,738,6.0,서울특별시 강남구 역삼동 738-6,127.03680587028,37.4989714884754,109001,444390.60840675526,203254.62012449926,1001073.0
25474661,킬연기학원,R07A06,학원-배우/탤런트,서울특별시,11680,강남구,1168052100,논현1동,18,4.0,서울특별시 강남구 논현동 18-4,127.020607622013,37.51393094791021,203011,446050.4794592825,201821.89954912267,1000888.0
25477310,95N,D05A03,여성의류전문점,서울특별시,11680,강남구,1168051000,신사동,541,,서울특별시 강남구 신사동 541,127.02328478617001,37.519422502703705,701003,446660.0277980515,202058.4341517764,1000905.0
25446705,오키포키,Q03A02,음식점-일식,서울특별시,11680,강남구,1168064000,역삼1동,678,35.0,서울특별시 강남구 역삼동 678-35,127.03837790298901,37.501615378160295,103002,444684.10144069185,203393.51007623566,1001081.0
25428091,한마당족발n국밥,Q01A05,해장국/감자탕,서울특별시,11680,강남구,1168054500,압구정동,628,11.0,서울특별시 강남구 신사동 628-11,127.03218126554701,37.5225503053626,101005,447007.40644181526,202844.7867563953,1001120.0
25456041,예향,R05A02,피아노/바이올린/기타,서울특별시,11680,강남구,1168054500,압구정동,660,7.0,서울특별시 강남구 신사동 660-7,127.03782128820299,37.52823697267791,203002,447638.7410584693,203343.10449950933,1001141.0
25429594,자니끄,D05A01,일반의류,서울특별시,11680,강남구,1168052100,논현1동,6,21.0,서울특별시 강남구 논현동 6-21,127.02604572558998,37.5184991980414,701001,446557.61660871655,202302.5365733824,1000898.0
25456554,린네일,F01A02,발/네일케어,서울특별시,11680,강남구,1168064000,역삼1동,694,8.0,서울특별시 강남구 역삼동 694-8,127.04669690945299,37.5064584011648,502001,445221.9470965983,204128.83941219954,1001087.0
25453769,TIMELIZ,D05A03,여성의류전문점,서울특별시,11680,강남구,1168051000,신사동,566,8.0,서울특별시 강남구 신사동 566-8,127.026238487095,37.522816825121204,701003,447036.8236725512,202319.44373429782,1000899.0
25435461,parsons,D05A01,일반의류,서울특별시,11680,강남구,1168051000,신사동,534,20.0,서울특별시 강남구 신사동 534-20,127.022759445508,37.5206706187854,701001,446798.5416126977,202011.9591912875,1001135.0
25452653,셀위노래방,N02A01,노래방,서울특별시,11680,강남구,1168053100,논현2동,232,5.0,서울특별시 강남구 논현동 232-5,127.03644817479099,37.5092045549646,301001,445526.3346725474,203222.55044181415,1000913.0
25454041,오스시,Q03A02,음식점-일식,서울특별시,11680,강남구,1168064000,역삼1동,825,,서울특별시 강남구 역삼동 825,127.028564755794,37.497831750028794,103002,444263.8591766991,202525.924279435,1001066.0
25454134,KJ영어,R04A01,학원-외국어/어학,서울특별시,11680,강남구,1168067000,개포2동,186,17.0,서울특별시 강남구 개포동 186-17,127.06880684486,37.4893344557036,202001,443322.6111779758,206085.14148320825,1001475.0
25449387,벨르수이,F01A01,여성미용실,서울특별시,11680,강남구,1168054500,압구정동,590,18.0,서울특별시 강남구 신사동 590-18,127.028918949755,37.521126896757295,501001,446849.33229247713,202556.4503617103,1001120.0
25449575,DeuxAmis,Q07A04,패스트푸드,서울특별시,11680,강남구,1168051000,신사동,535,9.0,서울특별시 강남구 신사동 535-9,127.022573233153,37.519335521578604,106004,446650.35865766695,201995.53337595906,1001470.0
25426701,커피빈,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168053100,논현2동,234,25.0,서울특별시 강남구 논현동 234-25,127.03464470425199,37.5078382482953,109001,445374.6318830885,203063.1531576349,1001090.0
25460224,전주본가,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168061000,대치2동,946,18.0,서울특별시 강남구 대치동 946-18,127.06271995383301,37.5076859164741,101001,445359.0091895731,205545.47155593339,1001091.0
25446509,코사마트,D03A01,편의점,서울특별시,11680,강남구,1168052100,논현1동,176,21.0,서울특별시 강남구 논현동 176-21,127.03166728267901,37.5089221737214,120003,445494.8409753256,202799.86035942574,1000896.0
25449184,국어전문,R01A01,학원-입시,서울특별시,11680,강남구,1168067000,개포2동,166,8.0,서울특별시 강남구 개포동 166-8,127.060946671142,37.4830999843945,201001,442630.1881488143,205390.45109760336,1000928.0
25450070,이경옥피부관리,F01A03,비만/피부관리,서울특별시,11680,강남구,1168054500,압구정동,616,5.0,서울특별시 강남구 신사동 616-5,127.032289635152,37.5281737542507,503001,447631.5423654383,202854.1522576249,1001140.0
25451356,FIVENTWO,Q07A04,패스트푸드,서울특별시,11680,강남구,1168053100,논현2동,226,7.0,서울특별시 강남구 논현동 226-7,127.035149118088,37.509950836158794,106004,445609.1186543368,203107.66393259552,1000913.0
25434861,개포이용원,F01A04,남성미용실,서울특별시,11680,강남구,1168067000,개포2동,159,1.0,서울특별시 강남구 개포동 159-1,127.061526429038,37.4828522942129,501002,442602.73117435677,205441.74597023387,1000928.0
25454626,젤리스쿨,R08A01,놀이방,서울특별시,11680,강남구,1168067000,개포2동,158,8.0,서울특별시 강남구 개포동 158-8,127.06220624674101,37.48274055438871,204001,442590.36904409534,205501.88109911,1000928.0
25453892,콩물분식,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168053100,논현2동,225,6.0,서울특별시 강남구 논현동 225-6,127.03579802238899,37.510505777859,101001,445670.7317278488,203165.012539432,1000913.0
25453829,파이어벨리,Q07A04,패스트푸드,서울특별시,11680,강남구,1168063000,대치4동,908,17.0,서울특별시 강남구 대치동 908-17,127.052191459867,37.500384446301,106004,444548.07163620787,204615.02952509484,1001071.0
25426579,TWANG,D05A03,여성의류전문점,서울특별시,11680,강남구,1168051000,신사동,583,1.0,서울특별시 강남구 신사동 583-1,127.027721677933,37.524468958122796,701003,447220.2273642216,202450.50159160708,1000899.0
25432860,EMS다이어트,F01A03,비만/피부관리,서울특별시,11680,강남구,1168064000,역삼1동,819,,서울특별시 강남구 역삼동 819,127.028185267629,37.4991892220306,503001,444414.5108219031,202492.32178208948,1001085.0
25452084,MAINZDOM,Q08A01,제과점,서울특별시,11680,강남구,1168054500,압구정동,664,6.0,서울특별시 강남구 신사동 664-6,127.040364444176,37.5275458342917,108001,447562.12671915774,203567.93241919068,1001141.0
25434160,WHEREHOUSE,D05A01,일반의류,서울특별시,11680,강남구,1168054500,압구정동,662,7.0,서울특별시 강남구 신사동 662-7,127.038456900114,37.5271969297277,701001,447523.33200487116,203399.33479222388,1001141.0
25433752,CHRISBROWN,D05A09,남성의류전문점,서울특별시,11680,강남구,1168054500,압구정동,642,12.0,서울특별시 강남구 신사동 642-12,127.036236914664,37.52651205608171,701009,447447.2416435662,203203.132085641,1001141.0
25445582,베네,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168064000,역삼1동,822,,서울특별시 강남구 역삼동 822,127.028341030686,37.498514712006894,109001,444339.6531013325,202506.1178907897,1001066.0
25555673,CHINAPLANE,Q02A00,중국음식/중국집,서울특별시,11680,강남구,1168064000,역삼1동,702,28.0,서울특별시 강남구 역삼동 702-28,127.046736515811,37.5042331139377,102001,444974.9705542717,204132.46397768462,1001087.0
25566588,이수주피아노,R05A02,피아노/바이올린/기타,서울특별시,11680,강남구,1168063000,대치4동,916,67.0,서울특별시 강남구 대치동 916-67,127.05564362052799,37.500168808937396,203002,444524.3135538618,204920.30098454547,1000922.0
25562015,PRANERNcoffee,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168064000,역삼1동,735,22.0,서울특별시 강남구 역삼동 735-22,127.034270335263,37.49826598514021,109001,444312.2220401322,203030.43973823122,1001073.0
25569372,우향다원,Q12A06,전통찻집/인삼찻집,서울특별시,11680,강남구,1168065500,도곡1동,174,40.0,서울특별시 강남구 도곡동 174-40,127.046557895543,37.4871476346365,109006,443078.6972297831,204117.60823025988,1000893.0
25563041,BESLOW,D05A09,남성의류전문점,서울특별시,11680,강남구,1168051000,신사동,544,1.0,서울특별시 강남구 신사동 544-1,127.023399737008,37.5210183145437,701009,446837.1453584372,202068.55204300585,1001135.0
25567732,indibrand,D05A01,일반의류,서울특별시,11680,강남구,1168051000,신사동,514,15.0,서울특별시 강남구 신사동 514-15,127.021873891644,37.5174465338116,701001,446440.6902401629,201933.75848592407,1001470.0
25566458,수에스테틱,F01A03,비만/피부관리,서울특별시,11680,강남구,1168075000,수서동,714,,서울특별시 강남구 수서동 714,127.102471150802,37.488360547115796,503001,443217.2284281943,209062.46457070147,1001041.0
25566895,홍콩씨티,D05A09,남성의류전문점,서울특별시,11680,강남구,1168067000,개포2동,186,1.0,서울특별시 강남구 개포동 186-1,127.066824789888,37.4886790644454,701009,443249.7450956293,205909.90406724453,1000892.0
25564505,GOOTAO,Q12A03,생과일주스전문점,서울특별시,11680,강남구,1168064000,역삼1동,825,20.0,서울특별시 강남구 역삼동 825-20,127.029459607276,37.4977219681228,109003,444251.6992031401,202605.05802335092,1001066.0
25564104,663st,Q09A02,소주방/포장마차,서울특별시,11680,강남구,1168054500,압구정동,663,2.0,서울특별시 강남구 신사동 663-2,127.03789868044599,37.5266157104808,110002,447458.80387709476,203350.01786704108,1001141.0
25568232,Kaloo,D05A05,아동복판매,서울특별시,11680,강남구,1168054500,압구정동,651,6.0,서울특별시 강남구 신사동 651-6,127.036371799819,37.523062128375294,701005,447064.34736130666,203215.2032010482,1001141.0
25565733,스마트리더스영어,R04A01,학원-외국어/어학,서울특별시,11680,강남구,1168051000,신사동,567,29.0,서울특별시 강남구 신사동 567-29,127.026402895646,37.5232236536616,202001,447081.98061084375,202333.96453580807,1000899.0
25567834,쵸콜릿,F01A03,비만/피부관리,서울특별시,11680,강남구,1168064000,역삼1동,649,9.0,서울특별시 강남구 역삼동 649-9,127.029686816688,37.4993907868114,503001,444436.9227181156,202625.0913084118,1001085.0
25562528,착한참치,Q03A04,참치전문점,서울특별시,11680,강남구,1168064000,역삼1동,738,9.0,서울특별시 강남구 역삼동 738-9,127.03740324108401,37.4991295371952,103004,444408.1705882047,203307.43665968857,1001073.0
25555289,멜론,N02A01,노래방,서울특별시,11680,강남구,1168063000,대치4동,895,9.0,서울특별시 강남구 대치동 895-9,127.054071851312,37.503733427335,301001,444919.85915575275,204781.08958912862,1001082.0
25570254,금촌사골순대,Q01A99,기타고기요리,서울특별시,11680,강남구,1168075000,수서동,724,,서울특별시 강남구 수서동 724,127.10309432439101,37.48731103741361,101021,443100.80681792647,209117.70510257652,1001041.0
25553732,남서울죽집,Q10A01,죽전문점,서울특별시,11680,강남구,1168060000,대치1동,623,,서울특별시 강남구 대치동 623,127.05975360507601,37.493488714835294,101022,443783.1327942172,205284.19808890088,1001054.0
25567234,신만원포차,Q09A02,소주방/포장마차,서울특별시,11680,강남구,1168053100,논현2동,233,2.0,서울특별시 강남구 논현동 233-2,127.03489264489201,37.5087863812216,110002,445479.87060028274,203085.03610838263,1001090.0
25568952,티월드,D18A02,핸드폰소매,서울특별시,11680,강남구,1168063000,대치4동,936,33.0,서울특별시 강남구 대치동 936-33,127.052785410108,37.4972355115706,601002,444198.61002321076,204667.74557841296,1001071.0
25567689,입시전략연구소,R01A01,학원-입시,서울특별시,11680,강남구,1168067000,개포2동,186,6.0,서울특별시 강남구 개포동 186-6,127.06832713868201,37.4888080592811,201001,443264.157197047,206042.75961363065,1001475.0
25566845,JAMESJUNG,R04A01,학원-외국어/어학,서울특별시,11680,강남구,1168054500,압구정동,608,15.0,서울특별시 강남구 신사동 608-15,127.030488822456,37.525699115054,202001,447356.83510719525,202695.06346309808,1001140.0
25571719,아카데미학원,R01A01,학원-입시,서울특별시,11680,강남구,1168054500,압구정동,662,10.0,서울특별시 강남구 신사동 662-10,127.03871789711201,37.5271359808137,201001,447516.5768983355,203422.40798041792,1001141.0
25563641,엘루씨,F01A03,비만/피부관리,서울특별시,11680,강남구,1168054500,압구정동,657,1.0,서울특별시 강남구 신사동 657-1,127.038805540175,37.5255958957105,503001,447345.64983377,203430.22556985932,1001141.0
25563426,네일HARAGU,F01A02,발/네일케어,서울특별시,11680,강남구,1168053100,논현2동,234,24.0,서울특별시 강남구 논현동 234-24,127.034597377416,37.508000051255294,502001,445392.58839963935,203058.9620959766,1001090.0
25572289,연,F01A03,비만/피부관리,서울특별시,11680,강남구,1168052100,논현1동,166,11.0,서울특별시 강남구 논현동 166-11,127.025375035726,37.5083117696075,503001,445426.92530988576,202243.55008760895,1001095.0
25465037,예향,R05A02,피아노/바이올린/기타,서울특별시,11680,강남구,1168054500,압구정동,607,3.0,서울특별시 강남구 신사동 607-3,127.03135357547701,37.5261927784817,203002,447411.6507194424,202771.4851588284,1001140.0
25515345,미키IELTS,R01A01,학원-입시,서울특별시,11680,강남구,1168064000,역삼1동,635,10.0,서울특별시 강남구 역삼동 635-10,127.02905482833499,37.50016050130579,201001,444522.333609493,202569.18062969894,1001085.0
25517549,지성영어,R04A01,학원-외국어/어학,서울특별시,11680,강남구,1168063000,대치4동,913,16.0,서울특별시 강남구 대치동 913-16,127.05905132572799,37.50169175630929,202001,444693.52462259727,205221.52213902923,1000922.0
25467572,커피이즈,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168065500,도곡1동,959,27.0,서울특별시 강남구 도곡동 959-27,127.037387929959,37.4853432445242,101001,442878.0722095845,203306.69046379963,1001037.0
25510347,뉴욕스테이크,Q06A01,정통양식/경양식,서울특별시,11680,강남구,1168052100,논현1동,6,,서울특별시 강남구 논현동 6,127.02464133077999,37.5177577565955,104001,446475.29251935286,202178.4045318777,1001117.0
25510896,염송옥내면미용,F01A03,비만/피부관리,서울특별시,11680,강남구,1168051000,신사동,569,29.0,서울특별시 강남구 신사동 569-29,127.027445075282,37.5239891234968,503001,447166.9645505832,202426.06640000164,1000899.0
25511826,mello,D05A01,일반의류,서울특별시,11680,강남구,1168054500,압구정동,666,,서울특별시 강남구 신사동 666,127.03874922696501,37.524694385475705,701001,447245.5913991407,203425.28896658347,1001141.0
25529599,arco,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168051000,신사동,519,17.0,서울특별시 강남구 신사동 519-17,127.022122452283,37.52007065246129,109001,446731.93946405454,201955.6639707498,1001470.0
25530049,헤어,F01A01,여성미용실,서울특별시,11680,강남구,1168052100,논현1동,157,15.0,서울특별시 강남구 논현동 157-15,127.02796968279499,37.509711761904,501001,445582.371573091,202472.91129499566,1000897.0
25512372,몰타참치,Q03A04,참치전문점,서울특별시,11680,강남구,1168063000,대치4동,891,44.0,서울특별시 강남구 대치동 891-44,127.05532200063999,37.5050499630967,103004,445066.041930817,204891.543212133,1000923.0
25516252,JS카페트,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168053100,논현2동,209,,서울특별시 강남구 논현동 209,127.033484559732,37.514478536955,109001,446111.5821410157,202960.3153182629,1001106.0
25516486,코코미술,R05A01,서예/서화/미술,서울특별시,11680,강남구,1168063000,대치4동,908,20.0,서울특별시 강남구 대치동 908-20,127.05143584157601,37.500216191012896,203001,444529.3606941914,204548.22418303,1001071.0
25464457,LG유플러스핸드폰,D18A02,핸드폰소매,서울특별시,11680,강남구,1168064000,역삼1동,822,5.0,서울특별시 강남구 역삼동 822-5,127.029263750169,37.4988737095725,601002,444379.52213845594,202587.6990015772,1001066.0
25470555,BLUEGOROLLA,D05A01,일반의류,서울특별시,11680,강남구,1168054500,압구정동,646,23.0,서울특별시 강남구 신사동 646-23,127.03672570578199,37.5254528029427,701001,447329.6945090424,203246.3842748949,1001141.0
25517890,혁기네동태생태,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168063000,대치4동,891,23.0,서울특별시 강남구 대치동 891-23,127.053512070975,37.50507151684371,101001,445068.341581862,204731.5087773483,1001082.0
25509710,더히스토리오프포,D16A01,화장품판매점,서울특별시,11680,강남구,1168051000,신사동,546,8.0,서울특별시 강남구 신사동 546-8,127.022939991846,37.521573163940296,504003,446898.71666280966,202027.89525288626,1001135.0
25514684,린헤어,F01A01,여성미용실,서울특별시,11680,강남구,1168052100,논현1동,170,27.0,서울특별시 강남구 논현동 170-27,127.027199157969,37.508074511623995,501001,445400.6377658518,202404.8386420383,1000886.0
25465069,ENTERSPA,F01A03,비만/피부관리,서울특별시,11680,강남구,1168064000,역삼1동,825,20.0,서울특별시 강남구 역삼동 825-20,127.029459607276,37.4977219681228,503001,444251.6992031401,202605.05802335092,1001066.0
25509417,자연별곡,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168065600,도곡2동,467,6.0,서울특별시 강남구 도곡동 467-6,127.050661376693,37.488135801144296,101001,443188.5580639104,204480.4635727015,1001035.0
25509813,미가,Q01A02,갈비/삼겹살,서울특별시,11680,강남구,1168065600,도곡2동,467,18.0,서울특별시 강남구 도곡동 467-18,127.051059251376,37.4870757487531,101002,443070.9252352836,204515.71519565125,1000901.0
25517750,Dalron,D05A01,일반의류,서울특별시,11680,강남구,1168054500,압구정동,647,13.0,서울특별시 강남구 신사동 647-13,127.036921256916,37.52520210327121,701001,447301.87674119096,203263.6810220223,1001141.0
25517921,칸타노래방,N02A01,노래방,서울특별시,11680,강남구,1168075000,수서동,724,,서울특별시 강남구 수서동 724,127.10309432439101,37.48731103741361,301001,443100.80681792647,209117.70510257652,1001041.0
25470764,지유헤어,F01A01,여성미용실,서울특별시,11680,강남구,1168052100,논현1동,16,30.0,서울특별시 강남구 논현동 16-30,127.022214933274,37.5155841799246,501001,446233.99958189897,201963.95703177212,1000888.0
25471334,FLOWNAIL,F01A02,발/네일케어,서울특별시,11680,강남구,1168064000,역삼1동,825,20.0,서울특별시 강남구 역삼동 825-20,127.029459607276,37.4977219681228,502001,444251.6992031401,202605.05802335092,1001066.0
25468006,쥬시,Q12A03,생과일주스전문점,서울특별시,11680,강남구,1168063000,대치4동,941,18.0,서울특별시 강남구 대치동 941-18,127.060373150128,37.499098222977096,109003,444405.7501382181,205338.5870728185,1001069.0
25468583,박동완영어학원,R04A01,학원-외국어/어학,서울특별시,11680,강남구,1168061000,대치2동,316,,서울특별시 강남구 대치동 316,127.065897098053,37.4996105819766,202001,444462.94300552923,205827.010759632,1000921.0
25468680,남교수영어학원,R04A01,학원-외국어/어학,서울특별시,11680,강남구,1168061000,대치2동,316,,서울특별시 강남구 대치동 316,127.065897098053,37.4996105819766,202001,444462.94300552923,205827.010759632,1000921.0
25516580,후루룩식당,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168053100,논현2동,231,1.0,서울특별시 강남구 논현동 231-1,127.03608598567,37.5101026538996,101001,445625.9998384686,203190.48941223838,1000913.0
25509906,맛고을,D01A07,반찬가게,서울특별시,11680,강남구,1168075000,수서동,713,,서울특별시 강남구 수서동 713,127.101842066177,37.488013362892396,120011,443178.63517006533,209006.87051056934,1001041.0
25463476,아리랑핫도그,Q07A03,핫도그,서울특별시,11680,강남구,1168058000,삼성1동,159,,서울특별시 강남구 삼성동 159,127.05913910242799,37.5118203253706,106003,445817.67080808943,205228.57719958626,1001103.0
25463488,CUSHAN&WAKEFIELD,D03A01,편의점,서울특별시,11680,강남구,1168064000,역삼1동,642,6.0,서울특별시 강남구 역삼동 642-6,127.036139139347,37.50157010051571,120003,444678.99783883203,203195.55259023095,1001081.0
25514479,머리사랑헤어,F01A01,여성미용실,서울특별시,11680,강남구,1168065600,도곡2동,467,6.0,서울특별시 강남구 도곡동 467-6,127.050661376693,37.488135801144296,501001,443188.5580639104,204480.4635727015,1001035.0
25517582,리치빈스커피,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168052100,논현1동,6,21.0,서울특별시 강남구 논현동 6-21,127.02604572558998,37.5184991980414,109001,446557.61660871655,202302.5365733824,1000898.0
25467314,스타벅스,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168052100,논현1동,1,3.0,서울특별시 강남구 논현동 1-3,127.02063474001801,37.5161838031466,109001,446300.5183548532,201824.24218758586,1000888.0
25551519,RAFIK,D05A03,여성의류전문점,서울특별시,11680,강남구,1168051000,신사동,546,23.0,서울특별시 강남구 신사동 546-23,127.02319901973301,37.5225304209032,701003,447004.9657917642,202050.7671173389,1000899.0
